Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S170505 -12.0547 13.0753 2.956e-22 5.608e-22 1.546e-21 0.0 81.49 0.0
S170508 -12.0581 13.0648 5.641e-22 1.038e-21 2.694e-21 0.0 82.37 0.0
S170509 -12.0586 13.0859 2.088e-21 3.782e-21 9.128e-21 0.0 81.06 0.0
S170510 -12.0799 13.0714 8.368e-20 1.020e-19 1.064e-19 0.0 81.59 0.0
S170511 -12.0848 13.0882 2.242e-20 3.271e-20 4.943e-20 0.0 81.13 0.0
S170513 -12.0669 13.0614 4.998e-22 1.003e-21 3.068e-21 0.0 82.01 0.0
S170514 -12.09 13.1065 3.742e-22 7.850e-22 2.650e-21 0.0 80.54 0.0
S170515 -12.0296 13.0577 1.129e-22 2.689e-22 1.191e-21 0.0 83.16 0.0
S170516 -12.0603 13.0798 2.215e-21 3.850e-21 8.735e-21 0.0 81.71 0.0
S170517 -12.1922 13.1353 2.206e-22 4.857e-22 1.740e-21 0.0 80.72 0.0
S170519 -12.1022 13.1142 3.030e-20 3.870e-20 4.718e-20 0.0 80.11 0.0
S170520 -12.057 13.0721 2.714e-21 4.529e-21 9.403e-21 0.0 82.35 0.0
S170521 -12.1394 13.1039 9.886e-21 1.486e-20 2.506e-20 0.0 80.86 0.0
S170522 -12.1424 13.1612 1.933e-21 3.509e-21 8.487e-21 0.0 80.22 0.0
S170525 -12.0645 13.1028 1.719e-13 1.503e-13 8.396e-14 0.0 81.12 1.0
S170528 -12.0259 13.0683 1.093e-19 1.320e-19 1.421e-19 0.0 83.08 0.0
S170529 -12.0599 13.0838 2.380e-19 2.509e-19 2.076e-19 0.0 81.34 0.0
S170530 -12.1033 13.1231 2.085e-20 2.810e-20 3.726e-20 0.0 80.22 0.0
S170531 -12.0694 13.0927 1.393e-22 3.024e-22 1.123e-21 0.0 81.08 0.0
S170533 -12.0525 13.0543 7.448e-22 1.444e-21 4.151e-21 0.0 82.53 0.0
S170536 -12.0489 13.061 1.139e-20 1.601e-20 2.397e-20 0.0 82.7 0.0
S170537 -12.0544 13.0659 3.620e-18 3.491e-18 2.381e-18 0.0 83.04 0.0
S170538 -12.056 13.0733 1.108e-19 1.307e-19 1.344e-19 0.0 82.58 0.0
S170539 -12.0567 13.0383 8.460e-21 1.329e-20 2.413e-20 0.0 82.38 0.0
S170540 -12.0818 13.0998 1.711e-22 3.544e-22 1.213e-21 0.0 80.39 0.0
S170541 -12.0534 13.0784 1.331e-22 2.789e-22 9.330e-22 0.0 80.68 0.0
S170542 -12.0185 13.0387 3.494e-22 7.776e-22 2.910e-21 0.0 84.05 0.0
S170545 -12.0138 13.0412 1.347e-20 1.953e-20 3.041e-20 0.0 83.98 0.0
S170546 -12.1205 13.1198 6.263e-22 1.131e-21 2.822e-21 0.0 80.23 0.0
S170549 -12.0965 13.0783 1.016e-22 2.276e-22 8.627e-22 0.0 81.35 0.0
S170553 -12.0505 13.0842 1.006e-20 1.526e-20 2.567e-20 0.0 81.91 0.0
S170554 -12.054 13.0762 1.444e-19 1.732e-19 1.799e-19 0.0 81.98 0.0
S170555 -12.04 13.0603 3.129e-20 3.949e-20 4.625e-20 0.0 83.38 0.0
S170556 -12.0176 13.0234 4.179e-19 4.530e-19 3.760e-19 0.0 83.21 0.0
S170557 -12.0252 13.0514 2.214e-19 2.607e-19 2.667e-19 0.0 83.79 0.0
S170558 -12.0544 13.0752 2.147e-19 2.502e-19 2.454e-19 0.0 85.42 0.0
S170560 -12.043 13.0745 5.773e-21 9.238e-21 1.785e-20 0.0 83.07 0.0
S170561 -12.1059 13.0939 1.234e-21 2.111e-21 4.448e-21 0.0 80.93 0.0
S170564 -11.9919 13.038 3.055e-20 4.027e-20 5.085e-20 0.001 83.76 0.0
S170565 -12.0837 13.1225 2.145e-18 4.691e-18 1.695e-17 0.0 80.89 0.0
S170566 -12.0485 13.0937 3.444e-21 5.717e-21 1.202e-20 0.0 81.87 0.0
S170567 -12.0037 13.0459 9.548e-19 1.014e-18 8.244e-19 0.0 83.87 0.0
S170568 -12.1277 13.115 3.282e-13 2.429e-13 9.511e-14 0.001 80.25 0.0
S170571 -12.0716 13.0738 2.979e-22 5.650e-22 1.545e-21 0.0 81.37 0.0
S170572 -12.0491 13.0768 1.017e-19 1.210e-19 1.310e-19 0.001 82.9 0.0
S170573 -12.0358 13.0797 1.616e-22 3.353e-22 1.088e-21 0.0 82.76 0.0
S170574 -11.9764 13.0068 3.978e-20 5.299e-20 6.841e-20 0.0 83.9 0.0
S170577 -12.1305 13.1373 2.133e-22 4.621e-22 1.682e-21 0.0 80.27 0.0
S170580 -12.0635 13.1043 8.465e-22 1.528e-21 3.889e-21 0.0 81.46 0.0
S170581 -12.1043 13.1154 3.838e-21 6.030e-21 1.129e-20 0.0 80.13 0.0
S170582 -12.088 13.1039 4.453e-20 5.991e-20 8.112e-20 0.0 80.22 0.0
S170586 -12.0285 13.0516 8.475e-19 8.672e-19 6.418e-19 0.0 83.92 0.0
S170587 -11.9767 13.029 3.930e-22 2.798e-22 1.047e-22 0.0 84.03 0.0
S170588 -12.0777 13.1021 1.290e-22 2.914e-22 1.099e-21 0.0 80.5 0.0
S170589 -12.1257 13.133 3.174e-22 6.203e-22 1.791e-21 0.0 80.11 0.0
S170590 -12.0946 13.0938 9.778e-19 9.599e-19 6.681e-19 0.0 80.38 0.0
S170591 -11.956 13.0456 7.975e-19 8.127e-19 6.110e-19 0.0 83.2 0.0
S170592 -11.9822 13.0239 1.329e-22 3.068e-22 1.221e-21 0.0 83.9 0.0
S170596 -12.0102 13.0554 7.153e-20 8.795e-20 9.613e-20 0.0 83.42 0.0
S170598 -11.9413 13.0024 3.178e-21 5.360e-21 1.112e-20 0.0 84.04 0.0
S170599 -12.0607 13.0757 2.231e-20 3.241e-20 5.076e-20 0.0 80.86 0.0
S170600 -12.1206 13.1122 8.281e-20 1.010e-19 1.049e-19 0.0 80.57 0.0
S170601 -12.07 13.0803 3.045e-21 4.996e-21 1.016e-20 0.0 80.46 0.0
S170603 -12.0266 13.0536 2.503e-22 5.462e-22 1.961e-21 0.0 83.93 0.0
S170604 -12.0626 13.078 7.636e-19 7.544e-19 5.397e-19 0.0 80.57 0.0
S170605 -12.0795 13.0839 4.233e-20 5.428e-20 6.352e-20 0.0 80.35 0.0
S170606 -12.0655 13.0796 5.596e-19 5.809e-19 4.565e-19 0.0 80.33 0.0
S170607 -11.9394 13.0007 2.282e-20 3.260e-20 4.861e-20 0.0 84.04 0.0
S170608 -12.0619 13.0373 4.041e-20 5.550e-20 7.947e-20 0.0 82.32 0.0
S170609 -12.0537 13.0718 7.235e-18 6.278e-18 3.537e-18 0.0 83.33 0.0
S170610 -11.9553 12.9932 3.165e-20 4.210e-20 5.587e-20 0.0 84.03 0.0
S170612 -12.0536 13.0824 1.072e-21 1.949e-21 4.716e-21 0.0 81.93 0.0
S170613 -12.0642 13.0887 2.628e-22 5.276e-22 1.648e-21 0.0 80.45 0.0
S170614 -12.1006 13.1164 6.900e-22 1.308e-21 3.592e-21 0.0 80.35 0.0
S170615 -12.0547 13.0751 8.638e-21 1.332e-20 2.298e-20 0.0 82.06 0.0
S170616 -12.0562 13.0597 1.752e-19 2.182e-19 2.572e-19 0.0 82.81 0.0
S170617 -12.0424 13.0333 4.391e-18 3.968e-18 2.326e-18 0.0 82.69 0.0
S170618 -12.0083 13.0291 2.105e-22 4.557e-22 1.628e-21 0.0 84.05 0.0
S170620 -12.1434 13.163 1.113e-19 1.358e-19 1.464e-19 0.0 80.2 0.0
S170621 -12.0529 13.0762 3.631e-22 2.676e-22 1.037e-22 0.0 82.37 0.0
S170622 -12.0585 13.0701 5.706e-22 1.124e-21 3.341e-21 0.0 82.08 0.0
S170624 -12.0586 13.0824 7.400e-22 4.855e-22 1.529e-22 0.0 81.13 0.0
S170625 -11.9822 13.0148 4.954e-22 9.215e-22 2.453e-21 0.0 84.02 0.0
S170626 -11.9892 13.0293 3.985e-21 6.778e-21 1.414e-20 0.0 84.0 0.0
S170627 -12.0656 13.0828 6.468e-19 6.693e-19 5.214e-19 0.0 81.11 0.0
S170628 -11.9975 12.9846 1.961e-21 3.312e-21 6.986e-21 0.0 83.47 0.0
S170629 -12.0329 13.0702 3.409e-21 5.798e-21 1.224e-20 0.0 82.88 0.0
S170631 -12.0354 13.0566 6.401e-22 1.225e-21 3.249e-21 0.0 83.25 0.0
S170632 -12.0524 13.0726 6.076e-18 5.272e-18 2.825e-18 0.0 82.35 0.0
S170633 -12.0357 13.0589 1.362e-20 2.049e-20 3.324e-20 0.0 83.84 0.0
S170634 -11.9959 13.0499 5.304e-18 8.293e-18 1.458e-17 0.0 83.38 0.0
S170635 -12.0666 13.0308 1.985e-21 3.404e-21 7.416e-21 0.0 82.28 0.0
S170636 -12.0296 13.0515 6.212e-22 4.192e-22 1.377e-22 0.0 83.87 0.0
S170640 -12.02 13.0199 1.248e-16 9.723e-17 4.363e-17 0.0 83.3 1.0
S170641 -12.0572 13.1183 2.676e-22 5.692e-22 1.959e-21 0.0 81.61 0.0
S170642 -12.0738 13.1097 2.478e-22 4.948e-22 1.512e-21 0.0 80.71 0.0
S170643 -12.0524 13.0763 1.470e-18 2.572e-18 5.854e-18 0.0 82.42 0.0
S170645 -12.0659 13.0773 2.668e-22 5.024e-22 1.319e-21 0.0 81.44 0.0
S170647 -12.049 13.0663 5.840e-19 6.108e-19 4.751e-19 0.0 82.99 0.0
S170648 -12.0466 13.1052 6.666e-19 6.959e-19 5.546e-19 0.001 81.87 0.0
S170649 -12.0707 13.0876 2.490e-22 5.475e-22 2.054e-21 0.0 80.52 0.0
S170650 -12.0183 13.0468 7.048e-19 7.171e-19 5.481e-19 0.0 83.7 0.0
S170651 -12.0564 13.0836 4.659e-20 5.860e-20 6.648e-20 0.0 81.5 0.0
S170652 -11.9874 13.0395 1.791e-22 3.790e-22 1.274e-21 0.0 83.93 0.0
S170655 -12.0509 13.0774 4.867e-17 3.735e-17 1.558e-17 0.0 82.32 1.0
S170656 -12.0577 13.0819 1.419e-19 1.703e-19 1.785e-19 0.0 81.21 0.0
S170657 -12.0613 13.0496 4.103e-18 3.866e-18 2.529e-18 0.0 82.52 0.0
S170659 -12.0605 13.1022 4.086e-18 6.096e-18 1.021e-17 0.0 81.05 1.0
S170660 -12.0743 13.053 2.814e-21 4.371e-21 7.834e-21 0.0 81.93 0.0
S170661 -12.0645 13.0977 1.860e-19 2.302e-19 2.565e-19 0.0 81.04 0.0
S170663 -12.0303 13.0628 7.789e-21 1.147e-20 1.762e-20 0.0 83.26 0.0
S170664 -12.0484 13.0429 5.663e-22 1.037e-21 2.679e-21 0.0 83.11 0.0
S170665 -12.0787 13.1023 2.424e-20 3.282e-20 4.364e-20 0.0 81.03 0.0
S170666 -12.0652 13.0563 4.576e-14 3.103e-14 1.011e-14 0.0 83.58 0.0
S170667 -12.1146 13.097 7.260e-18 6.599e-18 4.085e-18 0.0 80.09 0.0
S170668 -12.0774 13.1189 1.055e-13 7.147e-14 2.454e-14 0.0 80.42 0.0
S170669 -12.0686 13.0953 2.529e-18 2.377e-18 1.573e-18 0.0 80.33 0.0
S170670 -12.061 13.0879 4.594e-19 5.276e-19 5.087e-19 0.0 81.47 0.0
S170671 -12.0612 13.0753 7.369e-18 1.054e-17 1.667e-17 0.0 81.19 0.0
S170672 -12.0759 13.0831 1.255e-20 1.969e-20 3.536e-20 0.0 80.67 0.0
S170673 -12.0626 13.0891 7.570e-18 1.426e-17 3.861e-17 0.0 80.62 0.0
S170674 -12.0956 13.1067 5.016e-22 1.025e-21 3.254e-21 0.0 80.23 0.0
S170675 -12.0416 13.0596 3.255e-20 4.349e-20 5.683e-20 0.0 83.49 0.0
S170676 -12.0764 13.0923 9.295e-22 1.663e-21 4.093e-21 0.0 80.97 0.0
S170677 -12.0607 13.0347 4.649e-22 8.622e-22 2.167e-21 0.0 83.3 0.0
S170678 -12.0357 13.0505 3.670e-22 7.166e-22 2.085e-21 0.0 83.81 0.0
S170679 -12.051 13.0587 3.126e-22 6.436e-22 2.123e-21 0.0 83.16 0.0
S170683 -12.0731 13.0526 8.754e-20 1.096e-19 1.211e-19 0.0 82.03 0.0
S170684 -12.0736 13.0856 2.012e-22 4.176e-22 1.385e-21 0.0 80.63 0.0
S170685 -12.0581 13.0234 4.739e-22 9.308e-22 2.744e-21 0.0 83.11 0.0
S170686 -12.0349 13.048 3.158e-19 3.364e-19 2.689e-19 0.0 83.64 0.0
S170687 -12.0273 13.0562 7.619e-19 7.653e-19 5.720e-19 0.0 83.68 0.0
S170688 -12.0171 13.0799 2.362e-22 5.106e-22 1.729e-21 0.0 83.1 0.0
S170689 -12.013 13.0605 3.651e-19 4.145e-19 3.864e-19 0.0 83.98 0.0
S170690 -12.089 13.0651 3.602e-20 4.628e-20 5.547e-20 0.0 80.85 0.0
S170691 -12.0461 13.0736 8.184e-19 8.547e-19 6.817e-19 0.0 83.59 0.0
S170692 -12.0334 13.0551 5.828e-20 7.240e-20 8.284e-20 0.0 83.69 0.0
S170693 -12.064 13.0946 3.656e-20 4.732e-20 5.669e-20 0.0 80.84 0.0
S170694 -12.049 13.066 3.454e-18 3.229e-18 2.037e-18 0.0 82.96 0.0
S170695 -12.0346 13.0946 4.825e-19 5.186e-19 4.418e-19 0.0 82.28 0.0
S170696 -12.049 13.0753 2.653e-18 4.840e-18 1.172e-17 0.0 82.32 0.0
S170697 -12.0882 13.1058 5.360e-20 6.849e-20 8.291e-20 0.0 80.44 0.0
S170698 -12.0345 13.0698 2.036e-19 2.302e-19 2.182e-19 0.0 83.69 0.0
S170699 -12.0559 13.0295 4.376e-18 9.165e-18 3.144e-17 0.0 84.04 0.0
S170702 -12.0535 13.0923 1.944e-17 1.624e-17 7.958e-18 0.0 81.07 0.0
S170703 -12.0339 13.074 2.203e-13 2.025e-13 1.249e-13 0.0 83.44 1.0
S170704 -12.0244 13.0618 3.370e-18 7.210e-18 2.468e-17 0.0 83.94 0.0
S170706 -12.0399 13.086 1.160e-22 2.605e-22 9.945e-22 0.0 83.01 0.0
S170707 -12.0391 13.0994 2.622e-18 4.722e-18 1.143e-17 0.0 81.78 0.0
S170708 -12.0622 13.109 6.360e-18 1.306e-17 4.203e-17 0.0 80.83 0.0
S170709 -12.0569 13.0653 9.413e-18 2.406e-17 1.236e-16 0.0 83.3 1.0
S170710 -12.033 13.0827 2.152e-20 2.925e-20 4.164e-20 0.0 82.61 0.0
S170711 -12.0666 13.0771 1.537e-19 1.869e-19 2.024e-19 0.0 81.31 0.0
S170713 -12.0417 13.0633 1.169e-20 1.724e-20 2.882e-20 0.0 83.49 0.0
S170714 -12.0372 13.0865 4.707e-22 3.287e-22 1.173e-22 0.0 82.81 0.0
S170715 -12.0481 13.0729 3.565e-21 6.011e-21 1.243e-20 0.0 83.23 0.0
S170716 -12.0324 13.0824 4.716e-18 1.043e-17 3.773e-17 0.0 83.81 0.0
S170718 -12.0734 13.0604 9.461e-20 1.188e-19 1.346e-19 0.0 81.82 0.0
S170719 -12.0335 13.0377 4.645e-21 7.664e-21 1.544e-20 0.0 83.64 0.0
S170720 -12.0356 13.0667 2.425e-18 4.935e-18 1.593e-17 0.0 82.99 0.0
S170721 -12.0851 13.0932 4.095e-19 4.424e-19 3.809e-19 0.0 80.26 0.0
S170722 -12.0581 13.0556 5.497e-18 4.718e-18 2.504e-18 0.0 82.59 0.0
S170723 -12.0347 13.1009 1.137e-20 1.571e-20 2.174e-20 0.0 82.1 0.0
S170724 -12.0264 13.0811 1.839e-19 2.228e-19 2.425e-19 0.0 83.42 0.0
S170725 -12.0287 13.0533 1.793e-18 1.692e-18 1.076e-18 0.0 83.98 0.0
S170726 -12.0779 13.0887 4.159e-20 5.363e-20 6.809e-20 0.0 80.35 0.0
S170728 -12.0406 13.0931 3.108e-22 6.653e-22 2.267e-21 0.0 82.19 0.0
S170729 -12.0735 13.0957 3.322e-18 3.095e-18 1.983e-18 0.0 80.32 1.0
S170730 -12.0552 13.0793 1.300e-17 1.038e-17 4.925e-18 0.0 81.89 0.0
S170731 -12.041 13.0503 5.685e-22 3.933e-22 1.374e-22 0.0 83.91 0.0
S170732 -12.0248 13.1002 6.166e-19 6.447e-19 4.961e-19 0.0 82.47 0.0
S170733 -12.0456 13.0497 2.236e-18 1.975e-18 1.145e-18 0.0 83.42 0.0
S170734 -12.0518 13.0514 1.534e-18 1.460e-18 9.898e-19 0.0 83.8 0.0
S170735 -12.045 13.0685 8.227e-22 1.466e-21 3.521e-21 0.0 83.83 0.0
S170736 -12.0494 13.0412 2.632e-21 4.389e-21 8.921e-21 0.0 83.54 0.0
S170739 -12.0584 13.1035 2.084e-18 1.885e-18 1.143e-18 0.0 80.26 0.0
S170741 -12.0827 13.0645 1.914e-21 3.587e-21 9.597e-21 0.0 81.1 0.0
S170742 -12.032 13.0525 5.766e-21 8.662e-21 1.451e-20 0.0 83.82 0.0
S170743 -12.0878 13.048 8.049e-20 1.022e-19 1.181e-19 0.0 80.35 0.0
S170746 -12.0401 13.0966 2.680e-18 4.712e-18 1.112e-17 0.0 81.87 0.0
S170747 -12.0495 13.0589 6.440e-19 6.855e-19 5.485e-19 0.0 83.21 0.0
S170748 -12.0336 13.0958 5.039e-22 1.014e-21 3.103e-21 0.0 83.89 0.0
S170750 -12.0359 13.0625 5.487e-18 1.157e-17 3.847e-17 0.0 83.5 0.0
S170751 -12.0756 13.0728 3.395e-20 4.539e-20 5.845e-20 0.0 81.0 0.0
S170752 -12.0699 13.0702 7.355e-19 7.549e-19 5.677e-19 0.0 80.79 0.0
S170754 -12.0332 13.0626 2.449e-16 1.729e-16 6.435e-17 0.0 83.31 0.0
S170756 -12.0313 13.0585 3.423e-17 2.631e-17 1.151e-17 0.0 83.89 1.0
S170757 -12.0662 13.0722 1.444e-22 2.877e-22 8.357e-22 0.0 81.54 0.0
S170758 -12.0274 13.0659 6.550e-18 1.783e-17 1.017e-16 0.0 83.22 1.0
S170759 -12.0525 13.1039 2.946e-18 5.765e-18 1.619e-17 0.0 80.79 0.0
S170760 -12.0659 13.0736 1.099e-22 2.650e-22 1.209e-21 0.0 81.67 0.0
S170761 -12.0807 13.0831 6.993e-18 1.131e-17 2.109e-17 0.0 80.32 0.0
S170762 -12.0637 13.0733 4.614e-18 3.957e-18 2.136e-18 0.0 81.74 0.0
S170763 -12.009 13.076 1.030e-21 1.865e-21 4.600e-21 0.0 84.05 0.0
S170764 -12.0575 13.0732 7.558e-17 5.778e-17 2.454e-17 0.0 82.01 1.0
S170765 -12.0596 13.0856 1.644e-17 1.327e-17 6.444e-18 0.0 80.6 0.0
S170766 -12.0613 13.0615 8.892e-19 1.836e-18 5.645e-18 0.0 82.34 0.0
S170767 -12.0728 13.115 2.004e-19 2.177e-19 1.929e-19 0.0 80.33 0.0
S170768 -12.0269 13.0346 4.080e-19 4.469e-19 3.837e-19 0.0 83.93 0.0
S170769 -12.0479 13.0625 1.843e-18 1.713e-18 1.101e-18 0.0 82.7 0.0
S170770 -12.0466 13.0702 2.286e-13 1.940e-13 9.788e-14 0.0 82.51 1.0
S170771 -12.1212 13.0952 5.798e-22 1.206e-21 3.895e-21 0.0 80.2 0.0
S170772 -12.0358 13.0364 3.868e-21 6.788e-21 1.576e-20 0.0 83.91 0.0
S170773 -12.0545 13.0801 1.337e-13 9.444e-14 3.307e-14 0.0 81.65 0.0
S170774 -12.0637 13.0707 1.534e-19 1.714e-19 1.593e-19 0.0 81.56 0.0
S170775 -12.0342 13.1067 1.457e-21 2.689e-21 6.936e-21 0.0 81.43 0.0
S170776 -12.0291 13.059 1.894e-17 1.598e-17 8.393e-18 0.0 83.38 0.0
S170777 -12.0832 13.0727 1.030e-20 1.533e-20 2.610e-20 0.0 80.24 0.0
S170778 -12.0709 13.1016 3.497e-20 4.847e-20 6.937e-20 0.0 80.32 0.0
S170779 -12.0764 13.0711 5.861e-14 7.355e-14 8.813e-14 0.0 80.39 0.0
S170780 -12.1018 13.0723 1.086e-19 1.345e-19 1.499e-19 0.0 80.24 0.0
S170781 -12.0463 13.0635 2.893e-22 6.562e-22 2.632e-21 0.0 83.24 0.0
S170782 -12.0655 13.0702 1.086e-22 2.478e-22 1.002e-21 0.0 80.96 0.0
S170783 -12.0419 13.1036 3.885e-17 3.076e-17 1.370e-17 0.0 80.82 1.0
S170784 -12.0397 13.0527 5.171e-22 1.095e-21 3.931e-21 0.0 83.74 0.0
S170785 -12.0363 13.1001 6.444e-20 8.383e-20 1.046e-19 0.0 82.02 0.0
S170786 -12.0569 13.0855 1.963e-18 3.056e-18 5.585e-18 0.0 80.39 0.0
S170787 -11.9941 13.0743 4.757e-22 8.880e-22 2.371e-21 0.0 83.89 0.0
S170788 -12.0574 13.0429 7.405e-18 1.437e-17 4.010e-17 0.0 83.59 0.0
S170789 -12.0639 13.0669 6.418e-20 8.471e-20 1.070e-19 0.0 81.74 0.0
S170790 -12.0404 13.0699 5.409e-21 8.600e-21 1.641e-20 0.0 83.14 0.0
S170791 -12.0454 13.0709 2.456e-19 2.879e-19 2.838e-19 0.0 82.52 0.0
S170792 -12.0574 13.0706 3.094e-21 5.079e-21 1.034e-20 0.0 82.11 0.0
S170794 -12.0219 13.0736 5.787e-19 5.788e-19 4.113e-19 0.0 83.82 0.0
S170795 -12.0424 13.0685 8.117e-18 6.999e-18 3.683e-18 0.001 83.71 0.0
S170796 -12.0494 13.0689 2.451e-18 2.353e-18 1.525e-18 0.0 83.58 0.0
S170797 -12.0679 13.0471 6.684e-18 1.552e-17 6.393e-17 0.0 82.63 1.0
S170798 -12.0395 13.0865 3.593e-21 5.703e-21 1.058e-20 0.0 82.78 0.0
S170799 -12.0553 13.0688 6.962e-18 1.657e-17 7.315e-17 0.0 82.79 1.0
S170800 -12.0682 13.061 9.388e-22 1.706e-21 4.398e-21 0.0 82.0 0.0
S170801 -12.0488 13.0588 3.972e-21 6.837e-21 1.506e-20 0.0 83.14 0.0
S170802 -12.023 13.0931 2.218e-18 2.132e-18 1.399e-18 0.0 83.66 0.0
S170804 -12.0203 13.0588 8.316e-18 1.367e-17 2.654e-17 0.0 83.59 0.0
S170805 -12.0036 13.0575 9.318e-18 7.839e-18 4.200e-18 0.0 84.04 0.0
S170806 -12.0691 13.1007 1.412e-17 1.122e-17 5.202e-18 0.0 80.27 0.0
S170807 -12.0303 13.0728 3.827e-22 2.761e-22 1.040e-22 0.0 83.0 0.0
S170808 -12.0531 13.0573 2.788e-22 5.790e-22 1.917e-21 0.0 83.28 0.0
S170809 -11.9813 13.063 9.201e-18 7.886e-18 4.144e-18 0.0 83.88 0.0
S170810 -12.0442 13.1085 8.841e-21 1.416e-20 2.685e-20 0.0 81.56 0.0
S170812 -12.0565 13.0868 2.560e-17 2.103e-17 1.067e-17 0.0 81.78 0.0
S170813 -12.0219 13.0644 5.576e-22 3.829e-22 1.320e-22 0.0 83.82 0.0
S170814 -12.0583 13.0725 1.754e-21 3.014e-21 6.679e-21 0.0 81.95 0.0
S170815 -12.0586 13.0539 6.517e-19 7.153e-19 6.325e-19 0.0 82.77 0.0
S170816 -12.0478 13.0276 1.771e-18 2.631e-18 4.206e-18 0.0 83.91 0.0
S170817 -12.0581 13.0591 2.201e-18 3.655e-18 7.884e-18 0.001 82.45 0.0
S170818 -12.0013 13.0315 9.051e-18 7.587e-18 3.852e-18 0.0 83.86 0.0
S170819 -12.0583 13.0967 5.693e-19 6.042e-19 5.097e-19 0.0 81.27 0.0
S170820 -12.0507 13.0964 8.654e-14 6.208e-14 2.318e-14 0.001 81.25 0.0
S170821 -12.0706 13.0994 2.888e-19 3.229e-19 2.906e-19 0.0 80.85 0.0
S170823 -12.077 13.0776 1.770e-18 3.044e-18 6.841e-18 0.0 80.58 0.0
S170824 -12.087 13.0624 2.474e-18 2.278e-18 1.339e-18 0.0 80.24 0.0
S170825 -12.0753 13.061 4.478e-15 2.928e-15 9.135e-16 0.0 80.35 0.0
S170827 -12.0436 13.0843 2.240e-18 1.937e-18 1.069e-18 0.0 82.32 0.0
S170828 -12.0306 13.0819 8.486e-18 1.455e-17 3.174e-17 0.0 82.89 0.0
S170829 -12.0828 13.0827 9.579e-18 8.347e-18 4.634e-18 0.0 80.82 0.0
S170830 -12.0495 13.0615 7.160e-21 1.097e-20 1.936e-20 0.0 83.14 0.0
S170831 -12.0275 13.0626 1.343e-19 1.542e-19 1.509e-19 0.0 83.87 0.0
S170832 -12.0801 13.1054 2.390e-22 4.950e-22 1.623e-21 0.0 80.61 0.0
S170833 -12.0801 13.1076 3.786e-18 3.336e-18 1.857e-18 0.0 80.72 0.0
S170834 -12.0429 13.0529 1.067e-21 1.810e-21 3.963e-21 0.0 83.34 0.0
S170836 -12.0251 13.0456 1.895e-17 1.503e-17 7.048e-18 0.0 83.66 0.0
S170837 -12.0479 13.0495 1.310e-18 1.330e-18 9.818e-19 0.0 82.95 0.0
S170838 -12.076 13.0974 2.891e-17 2.276e-17 1.011e-17 0.0 80.65 0.0
S170841 -12.0571 13.0915 9.875e-20 1.185e-19 1.225e-19 0.0 81.15 0.0
S170842 -12.0826 13.1123 2.788e-18 2.679e-18 1.778e-18 0.0 80.52 0.0
S170843 -12.0818 13.1081 2.563e-20 3.473e-20 4.723e-20 0.0 80.7 0.0
S170844 -12.0669 13.0798 2.824e-21 4.789e-21 1.022e-20 0.0 80.67 0.0
S170845 -12.0838 13.1147 1.780e-13 1.542e-13 8.200e-14 0.0 80.42 1.0
S170846 -12.0799 13.0976 4.370e-20 5.390e-20 6.144e-20 0.0 80.65 0.0
S170847 -12.0302 13.047 5.054e-22 3.559e-22 1.232e-22 0.0 83.58 0.0
S170848 -12.0744 13.0991 7.893e-22 5.222e-22 1.648e-22 0.0 80.87 0.0
S170851 -12.0253 13.0351 7.992e-18 6.788e-18 3.496e-18 0.0 83.68 0.0
S170852 -12.0773 13.1012 1.663e-21 2.931e-21 6.893e-21 0.0 80.67 0.0
S170853 -12.0278 13.043 1.215e-21 2.230e-21 5.721e-21 0.001 83.73 0.0
S170854 -12.0284 13.0529 1.508e-19 1.776e-19 1.742e-19 0.0 83.66 0.0
S170856 -12.0595 13.0859 8.305e-21 1.281e-20 2.258e-20 0.0 81.36 0.0
S170857 -12.0297 13.0436 3.510e-13 2.741e-13 1.227e-13 0.0 83.4 1.0
S170859 -12.03 13.0521 1.206e-17 1.847e-17 3.164e-17 0.0 83.72 0.0
S170860 -12.0271 13.0526 1.900e-21 3.224e-21 7.002e-21 0.0 83.34 0.0
S170861 -12.0783 13.1046 3.790e-18 6.723e-18 1.627e-17 0.0 80.49 0.0
S170862 -12.0345 13.0505 2.150e-17 1.697e-17 7.619e-18 0.0 83.84 0.0
S170864 -12.0757 13.0954 8.801e-20 1.086e-19 1.182e-19 0.0 80.49 0.0
S170866 -12.0201 13.056 5.622e-22 1.086e-21 2.954e-21 0.0 83.61 0.0
S170868 -12.0324 13.0474 8.575e-18 1.900e-17 7.350e-17 0.0 83.54 1.0
S170869 -12.0607 13.1057 2.309e-19 2.783e-19 2.892e-19 0.0 81.15 0.0
S170870 -12.0875 13.1116 1.236e-14 4.723e-14 5.573e-13 0.0 80.69 0.0
S170871 -12.0668 13.0963 4.147e-17 3.134e-17 1.321e-17 0.0 80.99 1.0
S170872 -12.0271 13.0367 2.128e-19 2.419e-19 2.314e-19 0.0 83.9 0.0
S170873 -12.0873 13.1083 5.293e-20 6.828e-20 8.316e-20 0.0 80.44 0.0
S170874 -12.0819 13.1128 1.026e-21 1.920e-21 5.139e-21 0.0 80.64 0.0
S170875 -12.022 13.0403 1.047e-17 9.188e-18 5.007e-18 0.0 83.41 0.0
S170876 -12.0414 13.063 8.690e-19 9.054e-19 7.004e-19 0.0 83.16 0.0
