Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S117576 -2.3047 -21.1429 1.274e-22 3.298e-22 1.738e-21 0.0 74.95 0.0
S117577 -2.3255 -21.1186 4.382e-23 1.156e-22 6.072e-22 0.0 74.93 0.0
S117578 -2.2806 -21.1738 1.835e-13 1.225e-13 4.044e-14 0.0 78.48 0.0
S117579 -2.2859 -21.1611 1.627e-22 3.579e-22 1.384e-21 0.0 78.03 0.0
S117580 -2.3025 -21.1395 2.085e-18 2.163e-18 1.690e-18 0.0 75.27 0.0
S117581 -2.2904 -21.1565 6.333e-17 1.517e-16 6.871e-16 0.0 78.09 1.0
S117582 -2.3104 -21.1341 2.201e-22 5.683e-22 2.968e-21 0.0 74.58 0.0
S117583 -2.279 -21.1419 1.448e-20 2.324e-20 4.660e-20 0.0 76.68 0.0
S117584 -2.2881 -21.1672 1.767e-23 4.871e-23 2.995e-22 0.0 77.72 0.0
S117585 -2.2858 -21.1679 5.722e-21 1.026e-20 2.541e-20 0.0 78.46 0.0
S117586 -2.3093 -21.1483 2.832e-13 2.658e-13 1.677e-13 0.0 75.87 1.0
S117587 -2.2987 -21.1467 1.496e-21 2.953e-21 8.995e-21 0.0 75.34 0.0
S117588 -2.3038 -21.1428 1.970e-22 4.703e-22 2.014e-21 0.0 75.01 0.0
S117589 -2.2722 -21.1829 4.478e-19 5.112e-19 4.739e-19 0.0 78.4 0.0
S117590 -2.301 -21.1529 4.962e-13 4.048e-13 1.942e-13 0.0 76.65 1.0
S117591 -2.3138 -21.1393 1.174e-22 2.272e-22 6.359e-22 0.0 74.85 0.0
S117592 -2.2637 -21.1834 7.152e-23 1.742e-22 8.052e-22 0.0 78.43 0.0
S117593 -2.3006 -21.1495 2.147e-17 4.407e-17 1.415e-16 0.0 76.33 0.0
S117594 -2.2405 -21.2345 5.447e-23 1.252e-22 5.252e-22 0.0 78.38 0.0
S117595 -2.2991 -21.1525 1.328e-18 1.453e-18 1.294e-18 0.0 76.87 0.0
S117596 -2.3008 -21.1497 1.779e-24 5.993e-24 5.465e-23 0.0 76.14 0.0
S117597 -2.3095 -21.1419 1.263e-19 1.726e-19 2.340e-19 0.0 74.79 0.0
S117598 -2.2974 -21.1441 1.607e-21 3.009e-21 7.957e-21 0.0 75.77 0.0
S117599 -2.2938 -21.1496 1.197e-18 1.343e-18 1.191e-18 0.0 77.79 0.0
S117600 -2.3276 -21.1192 8.643e-22 1.867e-21 6.771e-21 0.0 74.49 0.0
S117601 -2.2943 -21.148 5.712e-20 7.777e-20 1.050e-19 0.0 77.42 0.0
S117602 -2.2962 -21.1585 6.013e-22 1.345e-21 5.197e-21 0.0 77.91 0.0
S117603 -2.3231 -21.1319 3.110e-22 6.726e-22 2.409e-21 0.0 75.51 0.0
S117604 -2.3155 -21.1234 7.837e-22 1.673e-21 6.018e-21 0.0 74.45 0.0
S117605 -2.2979 -21.1546 2.542e-17 2.151e-17 1.122e-17 0.0 77.86 0.0
S117606 -2.2777 -21.1676 2.530e-22 5.756e-22 2.369e-21 0.0 77.94 0.0
S117607 -2.2985 -21.148 2.555e-17 4.388e-17 9.555e-17 0.0 76.4 0.0
S117608 -2.3319 -21.1046 3.061e-19 3.860e-19 4.482e-19 0.0 74.49 0.0
S117609 -2.299 -21.1493 5.210e-23 1.266e-22 5.930e-22 0.0 76.2 0.0
S117610 -2.3191 -21.1302 1.650e-22 4.364e-22 2.394e-21 0.0 74.61 1.0
S117611 -2.3157 -21.1382 2.046e-23 5.654e-23 3.423e-22 0.0 75.61 0.0
S117612 -2.2786 -21.1538 3.160e-22 7.226e-22 2.841e-21 0.0 77.36 0.0
S117613 -2.3043 -21.1482 4.116e-20 5.901e-20 8.922e-20 0.0 75.95 0.0
S117614 -2.3169 -21.1173 1.638e-21 3.298e-21 1.035e-20 0.0 74.61 0.0
S117615 -2.3367 -21.0773 2.363e-22 5.187e-22 1.913e-21 0.0 75.22 0.0
S117616 -2.2935 -21.16 3.560e-20 5.431e-20 9.100e-20 0.0 77.89 0.0
S117617 -2.301 -21.1417 6.745e-24 2.073e-23 1.563e-22 0.0 75.5 0.0
S117618 -2.2777 -21.1811 7.593e-18 6.971e-18 4.142e-18 0.0 78.13 0.0
S117619 -2.3065 -21.1411 4.860e-25 1.921e-24 2.383e-23 0.0 74.94 0.0
S117620 -2.2645 -21.1799 3.385e-23 8.531e-23 4.105e-22 0.0 77.67 0.0
S117621 -2.3019 -21.1566 2.630e-22 6.125e-22 2.505e-21 0.0 76.6 0.0
S117622 -2.2787 -21.1588 2.637e-22 6.642e-22 3.128e-21 0.0 77.68 0.0
S117623 -2.2794 -21.1634 1.838e-21 3.608e-21 1.060e-20 0.0 77.9 0.0
S117624 -2.2496 -21.1953 1.116e-18 1.177e-18 9.425e-19 0.0 78.07 0.0
S117625 -2.299 -21.1491 1.023e-21 7.591e-22 2.922e-22 0.0 76.0 0.0
S117626 -2.2606 -21.1904 7.356e-22 1.587e-21 5.699e-21 0.0 78.21 0.0
S117627 -2.3129 -21.1372 7.223e-23 1.929e-22 1.070e-21 0.0 74.5 0.0
S117628 -2.2899 -21.1533 2.434e-21 4.629e-21 1.303e-20 0.0 77.92 0.0
S117629 -2.301 -21.1447 1.241e-21 2.307e-21 6.147e-21 0.0 75.16 0.0
S117630 -2.2953 -21.1517 1.268e-20 2.083e-20 4.118e-20 0.0 78.04 0.0
S117631 -2.2919 -21.1524 1.604e-18 1.767e-18 1.501e-18 0.0 77.76 0.0
S117632 -2.2988 -21.126 2.969e-23 7.412e-23 3.700e-22 0.0 75.96 0.0
S117633 -2.3016 -21.1439 3.851e-18 3.679e-18 2.462e-18 0.0 75.49 0.0
S117634 -2.3088 -21.1461 1.560e-19 2.025e-19 2.484e-19 0.0 76.08 0.0
S117635 -2.2605 -21.1903 8.783e-22 1.661e-21 4.458e-21 0.0 78.33 0.0
S117636 -2.3058 -21.1401 1.486e-20 2.306e-20 4.176e-20 0.0 75.09 0.0
S117637 -2.3103 -21.1379 5.439e-22 1.075e-21 3.110e-21 0.0 75.56 0.0
S117638 -2.2962 -21.1519 7.331e-23 1.855e-22 9.104e-22 0.0 77.48 0.0
S117639 -2.2275 -21.2312 5.476e-19 6.324e-19 6.240e-19 0.0 78.47 0.0
S117640 -2.2878 -21.1467 2.982e-21 5.954e-21 1.755e-20 0.0 76.83 0.0
S117641 -2.2936 -21.1481 1.817e-23 6.060e-23 5.305e-22 0.0 76.79 0.0
S117642 -2.2771 -21.1669 7.350e-20 1.031e-19 1.425e-19 0.0 78.44 0.0
S117643 -2.2505 -21.2067 4.685e-22 1.004e-21 3.507e-21 0.0 78.52 0.0
S117644 -2.2946 -21.1602 1.601e-21 1.082e-21 3.728e-22 0.0 77.9 0.0
S117645 -2.2954 -21.1523 6.075e-23 1.707e-22 1.021e-21 0.0 77.41 0.0
S117646 -2.3034 -21.1362 6.003e-20 8.048e-20 1.049e-19 0.0 75.1 0.0
S117647 -2.3093 -21.1451 2.568e-24 8.035e-24 6.329e-23 0.0 75.46 0.0
S117648 -2.2865 -21.1526 2.845e-18 2.905e-18 2.209e-18 0.0 77.39 0.0
S117649 -2.2635 -21.1998 1.463e-22 3.116e-22 1.071e-21 0.0 78.46 0.0
S117650 -2.2957 -21.1463 4.217e-24 1.535e-23 1.614e-22 0.0 76.51 0.0
S117651 -2.2963 -21.1524 9.438e-22 1.918e-21 6.225e-21 0.0 77.16 0.0
S117652 -2.317 -21.1357 1.235e-21 2.494e-21 7.553e-21 0.0 75.41 0.0
S117653 -2.2974 -21.1542 1.587e-22 3.868e-22 1.783e-21 0.0 77.96 0.0
S117654 -2.2976 -21.1491 3.086e-24 1.054e-23 9.874e-23 0.0 76.81 0.0
S117655 -2.3107 -21.136 3.101e-19 3.742e-19 3.828e-19 0.0 74.69 0.0
S117656 -2.2947 -21.1578 2.611e-19 3.245e-19 3.618e-19 0.0 77.69 0.0
S117657 -2.3038 -21.1451 2.690e-19 3.236e-19 3.399e-19 0.0 75.38 0.0
S117658 -2.3003 -21.1512 1.744e-17 2.789e-17 5.187e-17 0.0 76.87 0.0
S117659 -2.3005 -21.1439 4.601e-19 5.580e-19 5.845e-19 0.0 75.49 0.0
S117660 -2.2987 -21.1512 7.264e-21 1.350e-20 3.669e-20 0.0 76.77 0.0
S117661 -2.2936 -21.1506 1.999e-22 4.931e-22 2.261e-21 0.0 77.4 0.0
S117662 -2.299 -21.1504 1.521e-22 3.292e-22 1.153e-21 0.0 76.75 0.0
S117663 -2.2735 -21.1721 1.427e-17 1.224e-17 6.540e-18 0.0 77.61 0.0
S117664 -2.3024 -21.1402 3.237e-23 9.656e-23 6.665e-22 0.0 74.9 0.0
S117665 -2.2988 -21.1501 2.193e-19 2.696e-19 2.989e-19 0.0 76.66 0.0
S117666 -2.2995 -21.1495 4.172e-20 6.384e-20 1.127e-19 0.0 76.0 0.0
S117667 -2.3002 -21.1416 1.268e-19 1.672e-19 2.094e-19 0.0 75.12 0.0
S117668 -2.2981 -21.1588 3.513e-23 8.926e-23 4.589e-22 0.0 76.96 0.0
S117669 -2.2713 -21.176 2.564e-22 5.470e-22 1.863e-21 0.0 78.03 0.0
S117670 -2.3031 -21.1385 3.389e-19 4.177e-19 4.520e-19 0.0 75.25 0.0
S117671 -2.3025 -21.1384 5.633e-22 1.217e-21 4.498e-21 0.0 74.92 0.0
S117672 -2.2943 -21.1492 1.139e-23 3.495e-23 2.546e-22 0.0 76.83 0.0
S117673 -2.2891 -21.1541 8.322e-24 2.850e-23 2.710e-22 0.0 77.78 0.0
S117674 -2.2831 -21.153 3.806e-23 1.022e-22 5.847e-22 0.0 77.3 0.0
S117675 -2.2864 -21.1725 6.301e-24 2.035e-23 1.655e-22 0.0 78.4 0.0
S117676 -2.2809 -21.1647 7.559e-20 1.020e-19 1.335e-19 0.0 78.53 0.0
S117677 -2.3102 -21.1386 3.965e-23 1.021e-22 5.448e-22 0.001 74.79 0.0
S117678 -2.2962 -21.154 3.790e-20 5.399e-20 8.191e-20 0.0 77.22 0.0
S117679 -2.2896 -21.1712 1.248e-22 2.821e-22 1.126e-21 0.0 77.43 0.0
S117680 -2.2883 -21.1523 1.034e-20 1.811e-20 4.237e-20 0.0 77.88 0.0
S117681 -2.2832 -21.1655 2.833e-18 2.971e-18 2.403e-18 0.0 78.53 0.0
S117682 -2.3081 -21.1292 5.059e-23 1.513e-22 1.050e-21 0.0 75.36 0.0
S117683 -2.3022 -21.1486 8.745e-20 1.260e-19 1.943e-19 0.0 75.3 0.0
S117684 -2.2985 -21.1536 2.034e-20 3.054e-20 4.903e-20 0.0 77.43 0.0
S117685 -2.3105 -21.1287 1.214e-22 2.725e-22 1.062e-21 0.0 74.62 0.0
S117686 -2.2812 -21.2002 5.266e-24 1.849e-23 1.845e-22 0.0 77.34 0.0
S117687 -2.2915 -21.1619 5.765e-22 1.090e-21 3.049e-21 0.0 78.11 0.0
S117688 -2.29 -21.1651 6.691e-20 9.363e-20 1.396e-19 0.0 78.07 0.0
S117689 -2.2625 -21.1962 1.676e-20 2.565e-20 4.214e-20 0.0 78.5 0.0
S117690 -2.2788 -21.1776 5.148e-20 7.740e-20 1.305e-19 0.0 78.18 0.0
S117691 -2.309 -21.1412 1.661e-17 2.892e-17 6.729e-17 0.0 75.36 0.0
S117692 -2.2807 -21.1569 7.396e-25 3.059e-24 4.151e-23 0.0 77.02 0.0
S117693 -2.2945 -21.1567 1.537e-21 1.076e-21 3.791e-22 0.0 77.87 0.0
S117694 -2.3168 -21.1208 1.310e-21 9.164e-22 3.310e-22 0.0 74.51 0.0
S117695 -2.304 -21.135 6.165e-22 1.314e-21 4.732e-21 0.0 74.7 0.0
S117696 -2.3031 -21.1503 5.472e-19 5.858e-19 4.739e-19 0.0 75.95 0.0
S117697 -2.3198 -21.1242 5.742e-22 1.235e-21 4.284e-21 0.0 74.78 0.0
S117698 -2.3181 -21.128 1.305e-17 1.168e-17 6.898e-18 0.0 74.53 0.0
S117699 -2.3047 -21.1373 1.236e-21 2.329e-21 6.250e-21 0.0 74.78 0.0
S117700 -2.2963 -21.1506 5.086e-20 7.386e-20 1.108e-19 0.0 77.0 0.0
S117701 -2.305 -21.1465 1.002e-23 2.937e-23 1.980e-22 0.0 75.44 0.0
S117702 -2.3342 -21.0966 2.248e-22 5.626e-22 2.776e-21 0.0 74.78 0.0
S117703 -2.2926 -21.1342 3.398e-22 7.183e-22 2.517e-21 0.0 76.33 0.0
S117704 -2.3094 -21.1285 2.653e-20 4.107e-20 7.474e-20 0.0 75.33 0.0
S117705 -2.2982 -21.1311 5.133e-23 1.342e-22 6.948e-22 0.0 74.84 0.0
S117706 -2.288 -21.1421 1.376e-21 9.496e-22 3.385e-22 0.0 77.15 0.0
S117707 -2.2922 -21.1439 3.796e-20 5.616e-20 9.166e-20 0.0 76.59 0.0
S117708 -2.3113 -21.1531 3.953e-21 7.380e-21 1.930e-20 0.0 74.72 0.0
S117709 -2.2908 -21.1609 9.919e-18 1.766e-17 4.172e-17 0.0 77.72 0.0
S117710 -2.2938 -21.1359 1.769e-19 2.336e-19 2.967e-19 0.0 75.68 0.0
S117711 -2.2946 -21.1663 1.237e-19 1.662e-19 2.195e-19 0.0 78.05 0.0
S117712 -2.3032 -21.133 1.515e-21 1.041e-21 3.748e-22 0.0 74.73 0.0
S117713 -2.2783 -21.151 2.647e-23 6.966e-23 3.978e-22 0.0 78.48 0.0
S117714 -2.3076 -21.1422 1.681e-22 4.464e-22 2.444e-21 0.0 74.9 0.0
S117715 -2.2993 -21.148 3.917e-23 1.108e-22 6.898e-22 0.0 75.86 0.0
S117716 -2.3085 -21.1433 7.139e-19 8.504e-19 8.519e-19 0.0 74.85 0.0
S117717 -2.2926 -21.1592 5.413e-22 1.224e-21 4.836e-21 0.0 78.19 0.0
S117718 -2.3059 -21.1277 3.835e-20 5.742e-20 9.666e-20 0.0 74.73 0.0
S117719 -2.2981 -21.1478 3.757e-16 2.778e-16 1.073e-16 0.0 76.41 0.0
S117720 -2.3055 -21.1531 1.494e-16 1.176e-16 5.320e-17 0.0 76.11 1.0
S117721 -2.2977 -21.1563 7.198e-24 2.323e-23 1.892e-22 0.0 77.32 0.0
S117722 -2.2844 -21.1412 1.841e-17 1.655e-17 9.593e-18 0.0 77.2 0.0
S117723 -2.3036 -21.1529 3.240e-17 2.689e-17 1.298e-17 0.0 76.34 0.0
S117724 -2.3054 -21.1612 1.432e-17 3.131e-17 1.120e-16 0.0 76.99 0.0
S117725 -2.2962 -21.1421 9.369e-19 1.011e-18 8.569e-19 0.0 75.99 0.0
S117726 -2.2989 -21.1402 3.052e-19 3.865e-19 4.486e-19 0.0 75.01 0.0
S117727 -2.2997 -21.1298 1.843e-13 1.267e-13 4.210e-14 0.0 74.56 0.0
S117728 -2.3132 -21.1596 1.950e-17 3.297e-17 6.943e-17 0.0 75.91 0.0
S117729 -2.295 -21.1505 8.781e-22 1.843e-21 6.094e-21 0.0 77.21 0.0
S117730 -2.309 -21.1389 1.444e-21 2.833e-21 8.320e-21 0.0 75.48 0.0
S117731 -2.3013 -21.1397 1.002e-26 6.171e-26 2.033e-24 0.0 75.01 0.0
S117732 -2.2991 -21.1401 2.230e-23 5.969e-23 3.188e-22 0.0 75.61 0.0
S117733 -2.2866 -21.1494 4.380e-17 7.742e-17 1.854e-16 0.0 77.3 0.0
S117734 -2.3076 -21.1324 1.335e-17 2.900e-17 1.038e-16 0.0 74.76 0.0
S117735 -2.301 -21.1623 1.450e-24 5.049e-24 4.957e-23 0.0 78.14 0.0
S117736 -2.3024 -21.1528 1.099e-22 2.397e-22 9.029e-22 0.0 76.47 0.0
S117737 -2.2892 -21.153 4.534e-19 5.465e-19 5.695e-19 0.0 77.63 0.0
S117738 -2.3015 -21.1278 2.861e-13 2.837e-13 2.016e-13 0.0 74.58 1.0
S117739 -2.3051 -21.1447 1.333e-20 2.093e-20 3.844e-20 0.0 75.44 0.0
S117740 -2.3073 -21.1602 1.390e-19 1.827e-19 2.325e-19 0.0 77.63 0.0
S117741 -2.2947 -21.1568 1.820e-21 1.241e-21 4.314e-22 0.0 77.41 0.0
S117742 -2.3118 -21.1561 2.599e-17 4.864e-17 1.277e-16 0.0 75.44 0.0
S117743 -2.29 -21.1552 1.833e-18 1.943e-18 1.517e-18 0.0 78.14 0.0
S117744 -2.2819 -21.1487 7.583e-18 7.023e-18 4.418e-18 0.0 77.94 0.0
S117745 -2.3081 -21.1543 3.271e-21 5.711e-21 1.305e-20 0.0 75.67 0.0
S117746 -2.3029 -21.1459 2.983e-21 5.601e-21 1.479e-20 0.0 75.74 0.0
S117747 -2.2997 -21.1479 2.119e-22 4.682e-22 1.760e-21 0.0 75.32 0.0
S117748 -2.3127 -21.1426 3.207e-16 2.475e-16 1.068e-16 0.0 74.7 0.0
S117749 -2.3042 -21.1458 6.805e-21 1.142e-20 2.409e-20 0.0 75.95 0.0
S117750 -2.3067 -21.1408 1.547e-21 2.871e-21 7.252e-21 0.0 75.19 0.0
S117751 -2.2855 -21.1329 1.471e-18 1.625e-18 1.443e-18 0.0 75.55 0.0
S117752 -2.2979 -21.1559 1.394e-21 2.563e-21 6.587e-21 0.0 77.56 0.0
S117753 -2.2897 -21.1498 1.906e-18 1.968e-18 1.530e-18 0.0 78.02 0.0
S117754 -2.2996 -21.1564 1.903e-24 6.724e-24 6.715e-23 0.0 77.25 0.0
S117755 -2.2963 -21.1501 2.938e-20 4.331e-20 7.024e-20 0.0 76.91 0.0
S117756 -2.3155 -21.1571 1.278e-22 3.370e-22 1.821e-21 0.0 75.88 0.0
S117757 -2.2935 -21.1682 5.819e-20 8.488e-20 1.372e-19 0.0 78.26 0.0
S117758 -2.3004 -21.1541 1.727e-21 1.183e-21 4.053e-22 0.0 77.77 0.0
S117759 -2.3128 -21.1434 1.479e-23 3.759e-23 1.902e-22 0.0 74.68 0.0
S117760 -2.313 -21.1323 2.719e-18 2.782e-18 2.022e-18 0.0 74.74 0.0
S117761 -2.3096 -21.1498 1.468e-21 1.010e-21 3.578e-22 0.0 75.6 0.0
S117762 -2.2794 -21.1373 7.061e-23 1.919e-22 1.110e-21 0.0 78.49 0.0
S117763 -2.2994 -21.1484 4.193e-19 4.882e-19 4.712e-19 0.0 76.4 0.0
S117764 -2.2896 -21.175 3.408e-17 9.377e-17 5.513e-16 0.0 78.47 1.0
S117765 -2.2911 -21.1409 5.010e-21 9.399e-21 2.450e-20 0.0 76.15 0.0
S117766 -2.2969 -21.1603 1.551e-22 3.497e-22 1.303e-21 0.0 78.11 0.0
S117767 -2.3065 -21.1615 5.692e-23 1.512e-22 8.465e-22 0.0 77.82 0.0
S117768 -2.3002 -21.1636 1.951e-19 2.524e-19 3.097e-19 0.0 77.8 0.0
S117769 -2.283 -21.1601 1.432e-18 1.484e-18 1.141e-18 0.0 78.33 0.0
S117770 -2.3008 -21.1631 5.280e-17 4.299e-17 2.066e-17 0.0 77.95 0.0
S117771 -2.2937 -21.1553 5.254e-22 4.237e-22 1.994e-22 0.0 77.45 0.0
S117772 -2.2831 -21.1487 3.076e-17 4.588e-17 7.260e-17 0.0 77.76 0.0
S117773 -2.2923 -21.1398 1.685e-21 3.476e-21 1.101e-20 0.0 76.4 0.0
S117774 -2.305 -21.1351 1.105e-17 1.064e-17 7.151e-18 0.0 74.67 0.0
S117775 -2.2849 -21.1451 9.275e-18 1.691e-17 4.176e-17 0.0 77.21 0.0
S117776 -2.2847 -21.1655 1.826e-21 1.224e-21 4.073e-22 0.0 78.28 0.0
S117777 -2.2906 -21.1506 1.780e-21 1.208e-21 4.113e-22 0.0 77.49 0.0
S117778 -2.2797 -21.1469 1.502e-21 3.012e-21 9.179e-21 0.0 78.53 0.0
S117779 -2.2931 -21.1511 7.129e-18 6.775e-18 4.314e-18 0.0 76.99 0.0
S117780 -2.305 -21.1496 2.449e-17 2.211e-17 1.277e-17 0.0 75.48 0.0
S117781 -2.2989 -21.1473 2.163e-13 1.496e-13 4.986e-14 0.0 76.35 0.0
S117782 -2.2997 -21.1581 4.170e-13 3.057e-13 1.216e-13 0.0 77.37 0.0
S117783 -2.3105 -21.1589 4.537e-20 6.753e-20 1.119e-19 0.0 75.98 0.0
S117784 -2.3 -21.1617 2.238e-18 2.346e-18 1.927e-18 0.0 77.96 0.0
S117785 -2.3085 -21.1558 5.942e-13 4.522e-13 1.900e-13 0.0 75.12 1.0
S117786 -2.305 -21.1466 1.406e-17 1.283e-17 7.564e-18 0.0 75.68 0.0
S117787 -2.305 -21.1499 1.716e-19 2.204e-19 2.632e-19 0.0 75.96 0.0
S117788 -2.2975 -21.1413 3.783e-24 1.183e-23 9.296e-23 0.0 75.24 0.0
S117789 -2.3009 -21.1531 1.820e-17 3.209e-17 7.379e-17 0.0 76.63 0.0
S117790 -2.2893 -21.1734 1.112e-17 1.028e-17 6.548e-18 0.0 78.11 0.0
S117791 -2.2856 -21.1382 3.979e-21 7.687e-21 2.163e-20 0.0 76.76 0.0
S117792 -2.2976 -21.1478 3.839e-18 3.823e-18 2.713e-18 0.0 76.47 0.0
S117793 -2.3063 -21.1519 4.647e-18 4.701e-18 3.405e-18 0.0 75.44 0.0
S117794 -2.2992 -21.1525 4.598e-23 1.081e-22 4.677e-22 0.0 77.05 0.0
S117795 -2.305 -21.1571 4.698e-18 4.387e-18 2.768e-18 0.0 76.61 0.0
S117796 -2.2894 -21.1495 1.642e-21 1.128e-21 3.901e-22 0.0 77.67 0.0
S117797 -2.2948 -21.1426 3.134e-18 3.043e-18 1.992e-18 0.0 76.31 0.0
S117798 -2.2984 -21.1469 1.938e-21 3.534e-21 8.627e-21 0.0 76.17 0.0
S117799 -2.2998 -21.1574 7.794e-20 1.067e-19 1.473e-19 0.0 77.2 0.0
S117800 -2.2946 -21.1471 1.493e-19 1.988e-19 2.573e-19 0.0 77.76 0.0
S117801 -2.274 -21.1513 1.442e-19 2.049e-19 3.048e-19 0.0 78.46 0.0
S117802 -2.3111 -21.1431 2.554e-18 2.524e-18 1.778e-18 0.0 74.72 0.0
S117803 -2.2986 -21.1553 6.224e-19 6.727e-19 5.604e-19 0.0 77.07 0.0
S117804 -2.2872 -21.1419 1.168e-17 1.849e-17 3.295e-17 0.001 77.82 0.0
S117805 -2.3002 -21.1726 4.503e-23 1.167e-22 6.366e-22 0.0 78.39 0.0
S117806 -2.2846 -21.151 3.079e-17 5.211e-17 1.140e-16 0.0 77.77 0.0
S117807 -2.2864 -21.1491 1.005e-17 1.761e-17 4.247e-17 0.0 78.08 0.0
S117808 -2.2952 -21.1527 1.445e-21 2.703e-21 6.952e-21 0.0 77.36 0.0
S117809 -2.3048 -21.1666 1.044e-22 2.838e-22 1.597e-21 0.0 77.94 0.0
S117810 -2.2964 -21.1467 9.003e-23 2.011e-22 7.911e-22 0.0 76.43 0.0
S117811 -2.3161 -21.1429 1.619e-21 3.286e-21 1.043e-20 0.0 74.63 0.0
S117812 -2.2899 -21.1506 7.839e-17 6.059e-17 2.622e-17 0.0 78.13 0.0
S117813 -2.3121 -21.1607 1.805e-17 4.013e-17 1.541e-16 0.0 76.34 0.0
S117814 -2.2936 -21.1516 8.354e-20 1.087e-19 1.396e-19 0.0 77.5 0.0
S117815 -2.2929 -21.1546 3.637e-19 4.499e-19 5.049e-19 0.0 77.59 0.0
S117816 -2.3031 -21.1616 1.690e-18 1.745e-18 1.310e-18 0.0 78.21 0.0
S117817 -2.3047 -21.1389 6.990e-13 5.114e-13 2.040e-13 0.0 74.92 0.0
S117818 -2.2847 -21.1586 1.192e-18 1.271e-18 1.025e-18 0.0 77.78 0.0
S117819 -2.2902 -21.1519 8.004e-22 1.845e-21 7.524e-21 0.0 77.82 0.0
S117820 -2.3135 -21.1411 1.384e-21 9.759e-22 3.456e-22 0.0 74.88 0.0
S117821 -2.3125 -21.1504 1.979e-18 2.092e-18 1.656e-18 0.0 75.37 0.0
S117822 -2.3096 -21.1357 6.141e-23 1.370e-22 5.284e-22 0.0 74.54 0.0
S117823 -2.3189 -21.1452 1.548e-17 1.362e-17 7.723e-18 0.0 74.52 0.0
S117824 -2.2951 -21.1623 3.132e-13 2.271e-13 8.370e-14 0.0 77.57 0.0
S117825 -2.2863 -21.1524 4.848e-23 1.266e-22 6.829e-22 0.0 78.18 0.0
S117826 -2.2979 -21.1584 4.787e-18 9.175e-18 2.615e-17 0.0 77.29 0.0
S117827 -2.3026 -21.1516 1.527e-17 3.134e-17 9.605e-17 0.0 76.32 0.0
S117828 -2.2993 -21.1578 3.908e-24 1.237e-23 9.844e-23 0.0 77.92 0.0
S117829 -2.2841 -21.1452 8.536e-21 1.419e-20 3.044e-20 0.0 77.97 0.0
S117830 -2.2988 -21.1549 6.929e-13 5.432e-13 2.366e-13 0.0 77.11 1.0
S117831 -2.2766 -21.1543 3.535e-13 2.453e-13 8.519e-14 0.0 77.81 0.0
S117832 -2.3013 -21.1476 1.448e-21 1.014e-21 3.553e-22 0.0 75.47 0.0
S117833 -2.3063 -21.1536 1.222e-18 1.301e-18 1.107e-18 0.0 76.18 0.0
S117834 -2.2969 -21.1366 8.447e-19 9.149e-19 7.599e-19 0.0 74.81 0.0
S117835 -2.3049 -21.1572 1.637e-18 1.647e-18 1.245e-18 0.0 77.13 0.0
S117836 -2.3085 -21.1609 3.277e-20 4.555e-20 6.367e-20 0.0 77.12 0.0
S117837 -2.2865 -21.1541 1.360e-17 3.014e-17 1.158e-16 0.0 77.65 0.0
S117838 -2.279 -21.1686 4.904e-22 1.054e-21 3.612e-21 0.0 78.4 0.0
S117839 -2.3005 -21.154 1.603e-21 3.292e-21 1.061e-20 0.0 76.93 0.0
S117840 -2.2887 -21.1462 5.860e-18 5.616e-18 3.724e-18 0.0 76.99 0.0
S117841 -2.2882 -21.1479 1.116e-18 1.246e-18 1.105e-18 0.0 77.84 0.0
S117842 -2.3047 -21.1506 2.296e-21 4.354e-21 1.175e-20 0.0 75.77 0.0
S117843 -2.3095 -21.1621 1.341e-17 1.158e-17 6.176e-18 0.001 78.31 0.0
S117844 -2.296 -21.1537 4.840e-18 5.007e-18 3.757e-18 0.0 77.11 0.0
S117845 -2.3186 -21.1346 3.009e-21 5.322e-21 1.240e-20 0.0 74.63 0.0
S117846 -2.307 -21.1471 3.949e-18 4.113e-18 3.183e-18 0.0 75.0 0.0
S117847 -2.301 -21.1476 4.940e-19 5.788e-19 5.753e-19 0.0 76.13 0.0
S117848 -2.2903 -21.1571 4.176e-22 9.865e-22 4.203e-21 0.0 77.83 0.0
S117849 -2.3007 -21.1579 6.096e-19 6.621e-19 5.775e-19 0.0 77.31 0.0
S117850 -2.2868 -21.1549 5.888e-13 4.442e-13 1.866e-13 0.0 78.09 1.0
S117851 -2.2931 -21.1546 5.343e-13 3.950e-13 1.566e-13 0.0 77.47 0.0
S117852 -2.2996 -21.1573 7.264e-18 6.733e-18 4.343e-18 0.0 77.77 0.0
S117853 -2.3068 -21.1355 5.153e-24 1.638e-23 1.263e-22 0.0 74.8 0.0
S117854 -2.3034 -21.1603 4.518e-23 1.106e-22 5.216e-22 0.0 77.02 0.0
S117855 -2.3058 -21.1523 8.187e-22 1.776e-21 6.461e-21 0.0 76.1 0.0
S117856 -2.2713 -21.1633 4.672e-20 6.880e-20 1.098e-19 0.0 78.51 0.0
S117857 -2.2965 -21.1466 8.525e-20 1.153e-19 1.545e-19 0.0 76.41 0.0
S117858 -2.2959 -21.1646 1.502e-19 1.917e-19 2.290e-19 0.0 77.65 0.0
S117859 -2.3109 -21.1557 2.279e-22 5.689e-22 2.708e-21 0.0 76.01 0.0
S117860 -2.294 -21.15 1.500e-17 3.348e-17 1.257e-16 0.0 77.22 1.0
S117861 -2.2969 -21.1379 3.491e-17 7.349e-17 2.525e-16 0.0 75.15 1.0
